322299,1703
926150,1703
92615,1703
3312,1701
5418,1700
31193,1695
311930,1695
92119,1694
921190,1694
1011,1693
53249,1692
532490,1692
922,1691
332996,1691
9221,1691
541214,1689
9211,1687
921,1687
31131,1685
311314,1685
3391,1683
51229,1683
33911,1683
512290,1683
32612,1683
516110,1680
51611,1680
541519,1680
3351,1676
33513,1676
31151,1674
333120,1674
327993,1674
33312,1674
335931,1672
53231,1671
532310,1671
5323,1671
312112,1670
33593,1665
621493,1660
4883,1657
325612,1654
322,1652
541910,1652
54191,1652
92312,1650
923120,1650
335132,1649
44111,1647
441110,1647
335932,1646
42371,1645
488111,1645
423710,1645
331491,1644
332811,1643
2372,1643
23721,1643
237210,1643
423320,1640
42332,1640
51311,1638
513110,1638
334519,1638
54169,1634
541690,1634
312111,1633
326291,1632
333923,1629
541613,1626
311942,1623
5222,1623
51321,1619
5132,1619
513210,1619
33392,1618
621511,1617
325,1616
4231,1616
322211,1616
33992,1615
339920,1615
21231,1614
332420,1610
33242,1610
331314,1608
327120,1607
32712,1607
423440,1606
42344,1606
311225,1602
31211,1601
4248,1598
212322,1594
424990,1592
42499,1592
311211,1590
42441,1587
424410,1587
5311,1587
92,1586
62,1586
1028,1586
333993,1582
4411,1581
325520,1580
32552,1580
4241,1577
334418,1576
333612,1575
561621,1573
332311,1572
332312,1571
333998,1571
4244,1571
33231,1570
621,1569
512191,1568
332313,1567
238332,1567
52229,1564
5161,1563
3115,1560
32221,1557
56159,1555
3151,1554
315120,1554
31512,1554
423820,1551
42382,1551
56291,1547
562910,1547
456199,1547
331222,1547
1024,1547
4239,1546
3366,1542
33661,1542
541511,1541
333241,1540
333994,1539
423220,1538
424340,1538
333991,1538
42322,1538
42434,1538
332,1534
32622,1533
326220,1533
481112,1532
31121,1531
562112,1530
42312,1528
423120,1528
562219,1528
33211,1528
3321,1528
331210,1526
33121,1526
561210,1525
712110,1525
42447,1525
332321,1525
5612,1525
56121,1525
9231,1525
923,1525
71211,1525
424470,1525
331511,1524
321215,1523
56162,1523
32561,1519
5241,1517
311514,1516
51225,1514
512250,1514
238222,1513
333922,1513
531312,1513
1022,1512
334512,1512
51,1512
32732,1512
333613,1512
327320,1512
4821,1511
11231,1511
482,1511
112310,1511
48211,1511
513191,1510
4249,1507
3222,1506
424440,1505
42444,1505
326130,1504
32613,1504
236,1503
322219,1503
5223,1503
221320,1501
22132,1501
92313,1499
923130,1499
332216,1499
484,1498
101,1495
48-49,1491
423910,1489
42391,1489
332992,1487
333519,1487
541612,1486
513,1485
327331,1483
102,1478
484122,1477
33221,1477
3322,1477
213113,1477
3112,1477
339991,1475
32191,1474
327,1473
3273,1472
524126,1472
51612,1472
516120,1472
2362,1471
519,1471
5192,1471
33612,1471
336120,1471
926110,1470
92611,1470
2213,1469
32629,1469
3262,1467
325991,1467
10,1466
3119,1465
332613,1464
51621,1463
3256,1463
516210,1463
5162,1463
924,1462
9241,1462
3323,1461
31194,1461
541191,1460
1025,1459
484220,1459
48422,1459
332913,1458
5414,1457
424420,1455
42442,1455
311422,1453
3313,1452
33131,1452
44418,1449
444180,1449
62423,1445
8132,1445
81321,1445
524,1445
624230,1445
327212,1444
512110,1444
51211,1444
238131,1443
22131,1442
221310,1442
333415,1442
323,1441
334417,1441
3231,1441
32311,1440
54187,1439
541870,1439
1021,1436
52512,1435
525120,1435
51711,1434
323117,1432
335311,1432
332999,1432
92214,1430
922140,1430
56131,1429
32562,1428
325620,1428
237,1425
236220,1424
23622,1424
457210,1421
4572,1421
45721,1421
3326,1420
33261,1420
5242,1420
33341,1418
326211,1418
3334,1418
325314,1417
334416,1415
327211,1415
53,1414
238162,1411
562211,1411
333924,1407
449121,1405
3369,1404
33699,1404
2371,1404
238912,1403
31214,1403
312140,1403
488510,1402
332618,1402
4885,1402
48851,1402
517112,1401
424590,1401
42459,1401
541320,1400
54132,1400
32733,1399
423130,1395
481,1395
42313,1395
5171,1394
311224,1393
2131,1391
21311,1391
321992,1391
213,1391
42443,1389
517,1389
621492,1389
424430,1389
312,1388
3121,1386
339995,1385
3212,1385
32121,1385
5122,1385
3272,1384
923140,1384
32721,1384
92314,1384
56142,1383
23816,1382
331318,1380
332439,1380
424910,1379
42491,1379
311119,1378
31111,1374
6219,1374
3111,1374
532289,1373
61,1373
611,1373
621999,1372
331315,1371
23822,1370
48821,1370
45832,1370
423940,1370
42394,1370
33151,1370
48831,1370
458320,1370
4882,1370
488310,1370
488210,1370
926,1370
9261,1370
337214,1369
311111,1366
327332,1364
332323,1364
213112,1363
44921,1360
449210,1360
4492,1360
23,1359
311352,1359
1012,1359
33636,1358
336360,1358
3279,1353
621391,1352
3132,1351
23891,1350
31135,1349
336350,1348
33635,1348
311941,1347
621910,1347
62191,1347
48412,1347
926130,1346
92613,1346
326,1338
238161,1338
23833,1338
42385,1337
423850,1337
33522,1337
335220,1337
6211,1336
62111,1336
23813,1334
33631,1331
336310,1331
326299,1331
332722,1329
42435,1328
424350,1328
335131,1326
3261,1326
541611,1325
33272,1324
4841,1324
115112,1323
33232,1317
238352,1317
321114,1315
332721,1315
5619,1315
31321,1314
33281,1314
313210,1314
33999,1314
3328,1314
488490,1312
48849,1312
424510,1312
42451,1312
8114,1310
326113,1308
62149,1308
3161,1307
441210,1307
31611,1307
316110,1307
44121,1307
3315,1306
4243,1306
32799,1303
237310,1302
23731,1302
2373,1302
212210,1301
484121,1301
21221,1301
42481,1300
424810,1300
54141,1298
541410,1298
3327,1297
423930,1296
42393,1296
331524,1295
621498,1294
311824,1293
4812,1292
332710,1292
811411,1292
48121,1292
33271,1292
811412,1291
81141,1291
5313,1290
321999,1289
337215,1287
325611,1284
541370,1282
54137,1282
5629,1281
326199,1280
327390,1279
32739,1279
326160,1278
62199,1278
32616,1278
336390,1276
33639,1276
81111,1276
32619,1275
48839,1275
488390,1275
811111,1274
54143,1270
562,1270
541430,1270
32621,1269
53111,1267
531110,1267
53212,1266
532120,1266
611410,1263
61141,1263
562213,1262
5321,1261
32615,1261
326150,1261
238111,1261
322212,1261
3363,1260
561311,1258
53211,1256
331513,1256
238322,1256
332812,1255
531320,1255
53132,1255
238121,1254
3113,1253
532283,1253
236118,1252
312120,1251
31212,1251
6214,1250
31332,1249
313320,1249
238291,1248
522,1247
541614,1245
321,1244
32614,1244
321219,1244
326140,1244
53131,1242
3211,1242
32111,1242
333517,1241
811490,1239
81149,1239
313230,1239
31323,1239
32222,1237
322220,1237
54171,1237
23812,1235
238312,1234
441120,1232
44112,1232
561,1230
54136,1230
541360,1230
561499,1230
238122,1229
45992,1229
459920,1229
3372,1228
333413,1228
337127,1228
33721,1228
321113,1228
48511,1227
484110,1227
48411,1227
4851,1227
49313,1226
493130,1226
332994,1224
32611,1223
336212,1223
45619,1221
11311,1220
1131,1220
113110,1220
541715,1217
326191,1215
4412,1215
313,1215
238391,1215
111160,1214
11116,1214
23831,1214
336214,1213
56,1212
336330,1211
23811,1211
33633,1211
238221,1210
3335,1209
33351,1209
238152,1207
3362,1207
33621,1207
31142,1207
339999,1205
326111,1203
42314,1202
423140,1202
238132,1201
3219,1201
561591,1201
4884,1200
237110,1200
23711,1200
333514,1200
327215,1198
321911,1196
441227,1195
23832,1195
238191,1193
56149,1193
333515,1192
811,1191
332322,1188
238112,1187
212311,1187
811114,1187
1123,1186
327999,1184
311812,1183
32312,1183
323120,1183
23835,1182
238331,1182
5419,1182
611110,1180
6111,1180
61111,1180
49221,1179
492210,1179
4922,1179
23815,1175
32199,1175
7115,1174
71151,1174
711510,1174
238911,1173
337920,1173
33792,1173
11221,1172
1122,1172
112210,1172
323111,1171
5417,1171
81221,1168
44122,1168
5615,1168
3352,1168
812210,1168
459999,1167
561492,1166
424310,1165
42431,1165
11233,1165
112330,1165
561611,1163
92412,1162
924120,1162
337211,1161
8122,1160
332119,1160
8133,1160
81331,1160
332114,1159
31-33,1159
56211,1159
326112,1159
1013,1159
5621,1159
238991,1158
524298,1158
336999,1158
33995,1156
44911,1156
449110,1156
339950,1156
333111,1155
812332,1155
531311,1155
33311,1154
3133,1153
812990,1153
81299,1153
621991,1151
23821,1149
115310,1148
311421,1148
1153,1148
11531,1148
2382,1148
333112,1147
623,1146
238311,1144
493120,1143
49312,1143
532111,1142
332813,1140
337212,1140
336370,1139
311,1139
562991,1139
33637,1139
53221,1137
532210,1137
339115,1136
51921,1135
519210,1135
331512,1133
33251,1133
3325,1133
62422,1133
332510,1133
42446,1132
424460,1132
449122,1131
238351,1131
561910,1130
56191,1130
624110,1128
62411,1128
238171,1126
42412,1124
424120,1124
321991,1123
81222,1122
812220,1122
481219,1122
311999,1122
115111,1121
336320,1117
33632,1117
238151,1116
11299,1115
112990,1115
6242,1113
54149,1113
541490,1113
92612,1110
926120,1110
516,1109
311911,1106
3379,1105
339993,1105
925120,1104
92512,1104
3117,1103
31171,1103
311710,1103
311612,1102
335210,1102
33521,1102
23817,1100
326121,1098
332215,1098
337,1097
311351,1097
314994,1096
339930,1096
33993,1096
922150,1095
49111,1095
491,1095
491110,1095
92215,1095
4911,1095
42492,1092
424920,1092
2379,1090
441222,1090
23799,1090
237990,1090
33152,1088
54189,1087
112112,1087
541890,1087
3114,1087
32223,1086
322230,1086
115114,1082
488410,1082
48841,1082
541940,1080
9251,1080
54194,1080
925,1080
112320,1079
11232,1079
444230,1077
44423,1077
337910,1075
81233,1075
33791,1075
238141,1074
1151,1073
11511,1073
621111,1073
115,1072
238342,1072
31199,1069
711130,1069
71113,1069
33712,1068
333511,1065
113,1064
327991,1063
485,1063
62431,1061
6243,1061
624310,1061
11521,1059
1152,1059
6213,1059
115210,1059
8111,1058
811121,1056
23814,1056
71132,1056
711320,1056
5613,1056
3116,1055
31161,1055
311611,1055
113310,1055
11331,1055
1133,1055
541213,1054
23834,1054
48421,1052
484210,1052
336612,1052
238,1051
3371,1049
238341,1047
238142,1047
541930,1046
54193,1046
6112,1045
61121,1045
52231,1045
611210,1045
522310,1045
337110,1041
33711,1041
812,1041
238172,1039
92614,1038
45941,1038
926140,1038
459410,1038
311412,1034
31331,1034
5614,1034
313310,1034
721110,1033
72111,1033
337122,1031
44412,1030
444120,1030
31141,1027
311991,1027
561622,1026
51224,1025
512240,1025
54121,1024
5412,1024
54162,1022
541620,1022
445132,1022
54111,1022
541110,1022
5411,1020
611513,1019
81112,1016
561491,1013
238321,1011
485510,1010
48551,1010
621340,1010
62134,1010
4855,1010
561320,1008
56132,1008
1129,1006
6232,1005
339116,1003
31192,999
311920,999
6241,998
61169,998
56152,996
561520,996
813211,994
48599,992
48799,992
487990,992
4879,992
4859,992
11421,990
1142,990
114210,990
62133,988
621330,988
813110,986
81311,986
8131,986
541219,985
311813,983
326212,983
488991,983
81341,981
813410,981
8134,981
339992,977
52429,977
624,976
561439,973
42448,973
424480,973
71219,973
712190,973
811198,972
44134,971
441340,971
92216,969
922160,969
62321,968
623210,968
337121,968
531130,968
53113,968
331529,968
4583,965
115116,965
522291,965
622110,964
62211,964
6221,964
62399,963
6239,963
623990,963
339994,963
42493,962
811122,962
424930,962
7121,957
712,957
711,957
4931,956
493,956
485210,955
31521,955
315210,955
48521,955
62132,955
4852,955
621320,955
112,954
8139,954
6115,953
61151,953
72131,953
922190,953
7213,953
721310,953
92219,953
999999,951
99999,951
999,951
99,951
9999,951
1029,951
488320,949
48832,949
81399,948
813990,948
81131,947
811310,947
3141,947
311615,947
8113,947
314910,946
112519,946
31491,946
315,945
721214,945
445230,941
44523,941
31599,940
3159,940
315990,940
812331,937
31699,935
316990,935
3169,935
332112,935
441,934
1111,933
458310,932
45831,932
3152,931
32192,930
321920,930
445298,930
311423,929
321912,929
4441,927
11211,924
611519,924
337126,923
311411,922
561790,922
56179,922
11115,920
331523,920
111150,920
31525,914
315250,914
928,911
9281,911
1121,910
812921,910
444,909
112340,909
813930,909
81393,909
11234,909
45999,908
1027,908
81,908
53121,904
5312,904
531210,904
512,904
71119,902
711190,902
92811,897
111419,897
928110,897
4599,894
4245,891
621310,890
449,890
114,890
62131,890
213114,887
62322,886
711219,886
623220,886
311340,885
31134,885
531,884
31181,883
6116,882
112120,882
11212,882
314,882
3131,882
5121,882
313110,882
31311,882
112111,881
711212,880
112511,878
111110,876
11111,876
5221,873
316,871
1125,870
11251,870
562920,868
56292,868
456130,867
45613,867
3118,866
6114,865
11292,865
112920,865
444140,864
44414,864
3149,863
81142,860
11141,860
811420,860
111199,858
541922,857
11119,857
111191,855
611710,854
6117,854
61171,854
56174,852
561740,852
111992,849
811430,848
813312,848
81143,848
541380,845
54138,845
812191,843
456191,838
11194,834
111940,834
339940,832
33994,832
8129,832
111310,829
11131,829
31213,828
312130,828
81292,827
312113,827
31499,827
4491,825
7111,821
311830,819
31183,819
111421,818
111411,817
31182,817
624190,817
62419,817
62311,815
6231,815
623110,815
115113,811
5617,809
71,809
561421,809
813,806
44-45,803
1114,803
611430,803
61143,803
44912,801
445,800
44511,800
445110,800
44529,798
4451,798
532,797
323113,795
4442,794
311520,793
71399,793
314120,793
31152,793
713990,793
31412,793
11142,792
115115,791
6215,787
62151,787
212313,787
316210,784
31621,784
3162,784
485320,775
48532,775
314999,774
44525,772
445250,772
56143,768
71112,766
711120,766
624229,764
611699,763
81291,761
812910,761
812111,758
541340,755
54134,755
721199,755
811210,753
81121,753
8112,753
111422,751
336340,751
33634,751
532281,751
611511,750
44424,749
444240,749
56141,749
561410,749
493190,748
49319,748
112512,746
52411,746
72232,746
722320,746
623311,745
238212,745
455211,744
455,744
621512,741
111219,738
459910,734
45991,734
811191,733
111140,732
562111,732
11114,732
11321,731
113210,731
1132,731
4853,730
6222,729
62221,729
622210,729
8123,728
561720,727
56172,727
1112,726
11192,726
11121,726
111920,726
238192,724
111335,719
45511,718
541350,718
455110,718
54135,718
4551,718
238992,717
449129,716
813920,715
81392,715
445320,711
44411,711
444110,711
4453,711
44532,711
524114,705
4452,705
713910,704
71391,704
92112,703
921120,703
92111,703
921110,703
81219,702
11193,698
611691,698
111930,698
812112,697
711110,697
71111,697
8121,697
812199,696
45521,696
4552,696
81211,694
72119,693
111211,691
23819,691
459140,690
45914,690
624210,689
62421,689
112390,688
11239,688
4413,686
53228,685
111334,684
1026,683
485310,678
48531,678
712120,676
71212,676
562998,675
81119,675
5322,674
722310,672
72231,672
2389,672
23899,668
487,666
5616,663
813219,662
7139,660
54192,657
561920,656
56192,656
44133,655
441330,655
11133,652
487210,651
4872,651
48721,651
921140,646
92114,646
611692,644
62441,641
624410,641
6244,641
4871,640
48711,640
487110,640
311821,639
811192,638
62231,638
6223,638
541720,638
54172,638
622310,638
1113,635
512131,632
51213,630
812930,629
81293,629
561990,627
62141,627
621410,627
81411,627
56199,627
814,627
814110,627
8141,627
445291,626
562119,625
812113,624
238392,624
23839,619
2381,619
56161,616
238211,615
44524,610
445240,610
56299,607
813319,606
2383,605
713290,597
71329,597
561440,596
56144,596
722513,592
541921,592
621420,591
62142,591
81394,589
813940,589
72,588
45711,587
457110,587
713940,586
44513,586
45612,586
71394,586
456120,586
458,580
812310,580
81231,580
62121,579
621210,579
6212,579
485111,579
11241,577
112410,577
11132,574
111320,574
7223,574
72233,573
45951,573
722330,573
459510,573
4595,573
561431,571
1124,569
813311,568
4854,561
459210,561
48541,561
4592,561
485410,561
45921,561
71395,560
713950,560
11242,559
459310,559
112420,559
45931,559
4593,559
621610,555
455219,555
6216,555
62161,555
812320,554
81232,554
311811,552
812922,546
722511,537
111332,537
458110,532
4581,532
45811,532
445131,530
624120,529
62412,529
621112,527
713210,525
71321,525
459991,520
721191,517
56171,517
561710,517
611620,515
61162,515
459,514
45913,513
459130,513
4582,512
45912,512
458210,512
45821,512
459120,512
457120,507
45712,507
111339,507
721,502
52213,496
522130,496
456110,496
45611,496
722410,495
7211,495
72241,495
7224,495
561422,492
611630,488
61163,488
111333,480
493110,478
492,478
49311,478
7212,471
72121,471
445292,469
4561,464
456,464
4921,461
11,461
49211,461
492110,461
11411,453
1141,453
485113,452
561730,451
56173,451
713120,450
71312,450
722515,447
624221,437
713,425
713930,416
71393,416
485999,413
485991,412
114112,410
721211,404
424520,403
42452,403
7132,399
11199,397
7113,396
111998,396
488119,395
111,392
532284,379
71213,376
712130,376
1119,375
611610,372
61161,372
512132,359
561612,358
6233,357
62331,357
722,352
45911,350
459110,350
72251,346
7225,346
711310,345
71131,345
623312,342
4594,336
457,335
4591,334
4571,322
72112,302
721120,302
459420,236
45942,236
722514,232
71311,229
713110,229
7131,227
311513,0
111331,0
336415,0
321212,0
32211,0
11112,0
313240,0
111120,0
336211,0
482112,0
92115,0
332991,0
713920,0
11113,0
332993,0
31123,0
921150,0
114119,0
325312,0
311230,0
111336,0
336991,0
336992,0
325315,0
311221,0
485112,0
11291,0
112930,0
313220,0
31122,0
485119,0
311213,0
311512,0
482111,0
112910,0
336213,0
336419,0
311212,0
111130,0
31322,0
321211,0
114111,0
322110,0
11293,0
71392,0
32212,0
31324,0
322120,0
